id,name,version,path,notes,created_at,kept_contextual_features
303,Smoke Player,vtest,C:\Users\bcmad\AppData\Local\Temp\pytest-of-bcmad\pytest-600\test_train_orchestrator_smoke0\models\Smoke_Player.pkl,smoke,2025-11-21 01:41:51.584225,
304,Report Test Player,calib-isotonic-20251121T025524Z,C:\Users\bcmad\AppData\Local\Temp\pytest-of-bcmad\pytest-601\test_calibration_report_writte0\Report_Test_Player_calibrator.pkl,"{""calibration_method"": ""isotonic"", ""before"": {""mse"": 0.038, ""rmse"": 0.19493588689617927, ""mae"": 0.18}, ""after"": {""mse"": 0.0, ""rmse"": 0.0, ""mae"": 0.0}}",2025-11-21 02:55:24.241426,
305,Test Player,calib-linear-20251121T025524Z,C:\Users\bcmad\AppData\Local\Temp\pytest-of-bcmad\pytest-601\test_fit_and_persist_linear_ca0\models\Test_Player_calibrator.pkl,"{""calibration_method"": ""linear"", ""before"": {""mse"": 77.1326417750455, ""rmse"": 8.782519101889019, ""mae"": 8.38726304737193, ""brier"": 27.275510204081638, ""ece"": 0.0}, ""after"": {""mse"": 0.20628544877778915, ""rmse"": 0.4541865792576759, ""mae"": 0.3705884719752218, ""brier"": 193.28562884841875, ""ece"": 0.0}}",2025-11-21 02:55:24.280753,
306,Test Player Iso,calib-isotonic-20251121T025524Z,C:\Users\bcmad\AppData\Local\Temp\pytest-of-bcmad\pytest-601\test_fit_and_persist_isotonic_0\models2\Test_Player_Iso_calibrator.pkl,"{""calibration_method"": ""isotonic"", ""before"": {""mse"": 25.77523885789787, ""rmse"": 5.076932032034492, ""mae"": 4.9916856650807455, ""brier"": 93.71454802259885, ""ece"": 0.0}, ""after"": {""mse"": 0.5187440999528019, ""rmse"": 0.7202389186601915, ""mae"": 0.5230114046268955, ""brier"": 27.054804073588198, ""ece"": 0.010157137577898802}}",2025-11-21 02:55:24.313882,
307,Roundtrip Player,calib-isotonic-20251121T025524Z,C:\Users\bcmad\AppData\Local\Temp\pytest-of-bcmad\pytest-601\test_calibrator_persist_and_lo0\models\Roundtrip_Player_calibrator.pkl,"{""calibration_method"": ""isotonic"", ""before"": {""mse"": 0.024999999999999994, ""rmse"": 0.15811388300841894, ""mae"": 0.15, ""brier"": 0.024999999999999994, ""ece"": 0.15}, ""after"": {""mse"": 0.0, ""rmse"": 0.0, ""mae"": 0.0, ""brier"": 0.0, ""ece"": 0.0}}",2025-11-21 02:55:24.349255,
308,smoke_test_player,calib-isotonic-20251121T025524Z,C:\Users\bcmad\Downloads\StatMusePicksv2\backend\models_store\smoke_test_player_calibrator.pkl,"{""calibration_method"": ""isotonic"", ""before"": {""mse"": 0.17836992259919768, ""rmse"": 0.4223386349828745, ""mae"": 0.3374132948948077, ""brier"": 0.17836992259919768, ""ece"": 0.05715469580410046}, ""after"": {""mse"": 0.171294400641091, ""rmse"": 0.4138772772708004, ""mae"": 0.342588801282182, ""brier"": 0.171294400641091, ""ece"": 3.76747244512643e-17}}",2025-11-21 02:55:24.379898,
309,Test Player,,C:\Users\bcmad\AppData\Local\Temp\tmpvfct7cwv\Test_Player.pkl,,2025-11-21 02:55:28.525342,
310,Test Player,auto-20251121T025546Z,C:\Users\bcmad\AppData\Local\Temp\tmplshr2raw\models\Test_Player.pkl,"{""manifest"": ""C:\\Users\\bcmad\\AppData\\Local\\Temp\\tmplshr2raw\\orchestrator_test_vv0_406602d3\\manifest.json""}",2025-11-21 02:55:46.097368,
311,Smoke Player,vtest,C:\Users\bcmad\AppData\Local\Temp\pytest-of-bcmad\pytest-601\test_train_orchestrator_smoke0\models\Smoke_Player.pkl,smoke,2025-11-21 02:55:46.114468,
312,Report Test Player,calib-isotonic-20251121T025921Z,C:\Users\bcmad\AppData\Local\Temp\pytest-of-bcmad\pytest-602\test_calibration_report_writte0\Report_Test_Player_calibrator.pkl,"{""calibration_method"": ""isotonic"", ""before"": {""mse"": 0.038, ""rmse"": 0.19493588689617927, ""mae"": 0.18}, ""after"": {""mse"": 0.0, ""rmse"": 0.0, ""mae"": 0.0}}",2025-11-21 02:59:21.505719,
313,Test Player,calib-linear-20251121T025921Z,C:\Users\bcmad\AppData\Local\Temp\pytest-of-bcmad\pytest-602\test_fit_and_persist_linear_ca0\models\Test_Player_calibrator.pkl,"{""calibration_method"": ""linear"", ""before"": {""mse"": 77.1326417750455, ""rmse"": 8.782519101889019, ""mae"": 8.38726304737193, ""brier"": 27.275510204081638, ""ece"": 0.0}, ""after"": {""mse"": 0.20628544877778915, ""rmse"": 0.4541865792576759, ""mae"": 0.3705884719752218, ""brier"": 193.28562884841875, ""ece"": 0.0}}",2025-11-21 02:59:21.542936,
314,Test Player Iso,calib-isotonic-20251121T025921Z,C:\Users\bcmad\AppData\Local\Temp\pytest-of-bcmad\pytest-602\test_fit_and_persist_isotonic_0\models2\Test_Player_Iso_calibrator.pkl,"{""calibration_method"": ""isotonic"", ""before"": {""mse"": 25.77523885789787, ""rmse"": 5.076932032034492, ""mae"": 4.9916856650807455, ""brier"": 93.71454802259885, ""ece"": 0.0}, ""after"": {""mse"": 0.5187440999528019, ""rmse"": 0.7202389186601915, ""mae"": 0.5230114046268955, ""brier"": 27.054804073588198, ""ece"": 0.010157137577898802}}",2025-11-21 02:59:21.555375,
315,Roundtrip Player,calib-isotonic-20251121T025921Z,C:\Users\bcmad\AppData\Local\Temp\pytest-of-bcmad\pytest-602\test_calibrator_persist_and_lo0\models\Roundtrip_Player_calibrator.pkl,"{""calibration_method"": ""isotonic"", ""before"": {""mse"": 0.024999999999999994, ""rmse"": 0.15811388300841894, ""mae"": 0.15, ""brier"": 0.024999999999999994, ""ece"": 0.15}, ""after"": {""mse"": 0.0, ""rmse"": 0.0, ""mae"": 0.0, ""brier"": 0.0, ""ece"": 0.0}}",2025-11-21 02:59:21.591786,
316,smoke_test_player,calib-isotonic-20251121T025921Z,C:\Users\bcmad\Downloads\StatMusePicksv2\backend\models_store\smoke_test_player_calibrator.pkl,"{""calibration_method"": ""isotonic"", ""before"": {""mse"": 0.17836992259919768, ""rmse"": 0.4223386349828745, ""mae"": 0.3374132948948077, ""brier"": 0.17836992259919768, ""ece"": 0.05715469580410046}, ""after"": {""mse"": 0.171294400641091, ""rmse"": 0.4138772772708004, ""mae"": 0.342588801282182, ""brier"": 0.171294400641091, ""ece"": 3.76747244512643e-17}}",2025-11-21 02:59:21.606593,
317,Test Player,,C:\Users\bcmad\AppData\Local\Temp\tmptuj4rk7h\Test_Player.pkl,,2025-11-21 02:59:25.416140,
318,Test Player,auto-20251121T025942Z,C:\Users\bcmad\AppData\Local\Temp\tmphalq18nl\models\Test_Player.pkl,"{""manifest"": ""C:\\Users\\bcmad\\AppData\\Local\\Temp\\tmphalq18nl\\orchestrator_test_vv0_816b9c59\\manifest.json""}",2025-11-21 02:59:42.806227,
319,Smoke Player,vtest,C:\Users\bcmad\AppData\Local\Temp\pytest-of-bcmad\pytest-602\test_train_orchestrator_smoke0\models\Smoke_Player.pkl,smoke,2025-11-21 02:59:42.823841,
320,Report Test Player,calib-isotonic-20251121T040530Z,C:\Users\bcmad\AppData\Local\Temp\pytest-of-bcmad\pytest-603\test_calibration_report_writte0\Report_Test_Player_calibrator.pkl,"{""calibration_method"": ""isotonic"", ""before"": {""mse"": 0.038, ""rmse"": 0.19493588689617927, ""mae"": 0.18}, ""after"": {""mse"": 0.0, ""rmse"": 0.0, ""mae"": 0.0}}",2025-11-21 04:05:30.905213,
321,Test Player,calib-linear-20251121T040530Z,C:\Users\bcmad\AppData\Local\Temp\pytest-of-bcmad\pytest-603\test_fit_and_persist_linear_ca0\models\Test_Player_calibrator.pkl,"{""calibration_method"": ""linear"", ""before"": {""mse"": 77.1326417750455, ""rmse"": 8.782519101889019, ""mae"": 8.38726304737193, ""brier"": 27.275510204081638, ""ece"": 0.0}, ""after"": {""mse"": 0.20628544877778915, ""rmse"": 0.4541865792576759, ""mae"": 0.3705884719752218, ""brier"": 193.28562884841875, ""ece"": 0.0}}",2025-11-21 04:05:30.942584,
322,Test Player Iso,calib-isotonic-20251121T040530Z,C:\Users\bcmad\AppData\Local\Temp\pytest-of-bcmad\pytest-603\test_fit_and_persist_isotonic_0\models2\Test_Player_Iso_calibrator.pkl,"{""calibration_method"": ""isotonic"", ""before"": {""mse"": 25.77523885789787, ""rmse"": 5.076932032034492, ""mae"": 4.9916856650807455, ""brier"": 93.71454802259885, ""ece"": 0.0}, ""after"": {""mse"": 0.5187440999528019, ""rmse"": 0.7202389186601915, ""mae"": 0.5230114046268955, ""brier"": 27.054804073588198, ""ece"": 0.010157137577898802}}",2025-11-21 04:05:30.973660,
323,Roundtrip Player,calib-isotonic-20251121T040531Z,C:\Users\bcmad\AppData\Local\Temp\pytest-of-bcmad\pytest-603\test_calibrator_persist_and_lo0\models\Roundtrip_Player_calibrator.pkl,"{""calibration_method"": ""isotonic"", ""before"": {""mse"": 0.024999999999999994, ""rmse"": 0.15811388300841894, ""mae"": 0.15, ""brier"": 0.024999999999999994, ""ece"": 0.15}, ""after"": {""mse"": 0.0, ""rmse"": 0.0, ""mae"": 0.0, ""brier"": 0.0, ""ece"": 0.0}}",2025-11-21 04:05:31.010161,
324,smoke_test_player,calib-isotonic-20251121T040531Z,C:\Users\bcmad\Downloads\StatMusePicksv2\backend\models_store\smoke_test_player_calibrator.pkl,"{""calibration_method"": ""isotonic"", ""before"": {""mse"": 0.17836992259919768, ""rmse"": 0.4223386349828745, ""mae"": 0.3374132948948077, ""brier"": 0.17836992259919768, ""ece"": 0.05715469580410046}, ""after"": {""mse"": 0.171294400641091, ""rmse"": 0.4138772772708004, ""mae"": 0.342588801282182, ""brier"": 0.171294400641091, ""ece"": 3.76747244512643e-17}}",2025-11-21 04:05:31.042006,
325,Test Player,,C:\Users\bcmad\AppData\Local\Temp\tmp42ecpmdt\Test_Player.pkl,,2025-11-21 04:05:35.320419,
326,Test Player,auto-20251121T040552Z,C:\Users\bcmad\AppData\Local\Temp\tmp7b_01lnv\models\Test_Player.pkl,"{""manifest"": ""C:\\Users\\bcmad\\AppData\\Local\\Temp\\tmp7b_01lnv\\orchestrator_test_vv0_e195eb12\\manifest.json""}",2025-11-21 04:05:52.965485,
327,Smoke Player,vtest,C:\Users\bcmad\AppData\Local\Temp\pytest-of-bcmad\pytest-603\test_train_orchestrator_smoke0\models\Smoke_Player.pkl,smoke,2025-11-21 04:05:52.986388,
328,Jim McIlvaine,,C:\Users\bcmad\Downloads\StatMusePicksv2\backend\models_store\smoke\Jim_McIlvaine.pkl,orchestrator-parallel,2025-11-21 04:08:51.587879,
329,Greg Anthony,,C:\Users\bcmad\Downloads\StatMusePicksv2\backend\models_store\roster_run\Greg_Anthony.pkl,orchestrator-parallel,2025-11-21 04:10:46.950510,
330,Marty Conlon,,C:\Users\bcmad\Downloads\StatMusePicksv2\backend\models_store\roster_run\Marty_Conlon.pkl,orchestrator-parallel,2025-11-21 04:10:54.074754,
331,Clyde Drexler,,C:\Users\bcmad\Downloads\StatMusePicksv2\backend\models_store\roster_run\Clyde_Drexler.pkl,orchestrator-parallel,2025-11-21 04:10:57.280846,
332,Richard Dumas,,C:\Users\bcmad\Downloads\StatMusePicksv2\backend\models_store\roster_run\Richard_Dumas.pkl,orchestrator-parallel,2025-11-21 04:10:57.692478,
333,Mario Elie,,C:\Users\bcmad\Downloads\StatMusePicksv2\backend\models_store\roster_run\Mario_Elie.pkl,orchestrator-parallel,2025-11-21 04:10:58.539232,
334,Keith Jennings,,C:\Users\bcmad\Downloads\StatMusePicksv2\backend\models_store\roster_run\Keith_Jennings.pkl,orchestrator-parallel,2025-11-21 04:11:08.099607,
335,Chris King,,C:\Users\bcmad\Downloads\StatMusePicksv2\backend\models_store\roster_run\Chris_King.pkl,orchestrator-parallel,2025-11-21 04:11:10.912271,
336,Grant Long,,C:\Users\bcmad\Downloads\StatMusePicksv2\backend\models_store\roster_run\Grant_Long.pkl,orchestrator-parallel,2025-11-21 04:11:13.730698,
337,Luc Longley,,C:\Users\bcmad\Downloads\StatMusePicksv2\backend\models_store\roster_run\Luc_Longley.pkl,orchestrator-parallel,2025-11-21 04:11:13.987059,
338,Jim McIlvaine,,C:\Users\bcmad\Downloads\StatMusePicksv2\backend\models_store\roster_run\Jim_McIlvaine.pkl,orchestrator-parallel,2025-11-21 04:11:16.826692,
339,Gary Payton,,C:\Users\bcmad\Downloads\StatMusePicksv2\backend\models_store\roster_run\Gary_Payton.pkl,orchestrator-parallel,2025-11-21 04:11:22.514569,
340,Eric Piatkowski,,C:\Users\bcmad\Downloads\StatMusePicksv2\backend\models_store\roster_run\Eric_Piatkowski.pkl,orchestrator-parallel,2025-11-21 04:11:23.232019,
341,Eric Riley,,C:\Users\bcmad\Downloads\StatMusePicksv2\backend\models_store\roster_run\Eric_Riley.pkl,orchestrator-parallel,2025-11-21 04:11:25.812839,
342,Dennis Rodman,,C:\Users\bcmad\Downloads\StatMusePicksv2\backend\models_store\roster_run\Dennis_Rodman.pkl,orchestrator-parallel,2025-11-21 04:11:26.670983,
343,Clifford Rozier,,C:\Users\bcmad\Downloads\StatMusePicksv2\backend\models_store\roster_run\Clifford_Rozier.pkl,orchestrator-parallel,2025-11-21 04:11:27.305960,
344,Dan Schayes,,C:\Users\bcmad\Downloads\StatMusePicksv2\backend\models_store\roster_run\Dan_Schayes.pkl,orchestrator-parallel,2025-11-21 04:11:28.381362,
345,Byron Scott,,C:\Users\bcmad\Downloads\StatMusePicksv2\backend\models_store\roster_run\Byron_Scott.pkl,orchestrator-parallel,2025-11-21 04:11:28.846216,
346,Dickey Simpkins,,C:\Users\bcmad\Downloads\StatMusePicksv2\backend\models_store\roster_run\Dickey_Simpkins.pkl,orchestrator-parallel,2025-11-21 04:11:30.117358,
347,Sedale Threatt,,C:\Users\bcmad\Downloads\StatMusePicksv2\backend\models_store\roster_run\Sedale_Threatt.pkl,orchestrator-parallel,2025-11-21 04:11:33.997501,
348,Wayman Tisdale,,C:\Users\bcmad\Downloads\StatMusePicksv2\backend\models_store\roster_run\Wayman_Tisdale.pkl,orchestrator-parallel,2025-11-21 04:11:34.318257,
349,Doug West,,C:\Users\bcmad\Downloads\StatMusePicksv2\backend\models_store\roster_run\Doug_West.pkl,orchestrator-parallel,2025-11-21 04:11:37.404896,
350,Lorenzo Williams,,C:\Users\bcmad\Downloads\StatMusePicksv2\backend\models_store\roster_run\Lorenzo_Williams.pkl,orchestrator-parallel,2025-11-21 04:11:38.657437,
351,Micheal Williams,,C:\Users\bcmad\Downloads\StatMusePicksv2\backend\models_store\roster_run\Micheal_Williams.pkl,orchestrator-parallel,2025-11-21 04:11:38.890057,
352,Monty Williams,,C:\Users\bcmad\Downloads\StatMusePicksv2\backend\models_store\roster_run\Monty_Williams.pkl,orchestrator-parallel,2025-11-21 04:11:39.106442,
353,Gary Payton,,C:\Users\bcmad\Downloads\StatMusePicksv2\backend\models_store\roster_run\Gary_Payton.pkl,orchestrator-parallel,2025-11-21 07:21:05.393585,
354,Jacob Toppin,,C:\Users\bcmad\Downloads\StatMusePicksv2\backend\models_store\roster_run\Jacob_Toppin.pkl,orchestrator-parallel,2025-11-21 23:52:32.475825,
355,Jalen Johnson,,C:\Users\bcmad\Downloads\StatMusePicksv2\backend\models_store\roster_run\Jalen_Johnson.pkl,orchestrator-parallel,2025-11-21 23:52:32.752317,
356,Keaton Wallace,,C:\Users\bcmad\Downloads\StatMusePicksv2\backend\models_store\roster_run\Keaton_Wallace.pkl,orchestrator-parallel,2025-11-21 23:52:33.172061,
357,Luke Kennard,,C:\Users\bcmad\Downloads\StatMusePicksv2\backend\models_store\roster_run\Luke_Kennard.pkl,orchestrator-parallel,2025-11-21 23:52:33.443400,
358,Dyson Daniels,,C:\Users\bcmad\Downloads\StatMusePicksv2\backend\models_store\roster_run\Dyson_Daniels.pkl,orchestrator-parallel,2025-11-21 23:52:33.710722,
359,Nickeil Alexander-Walker,,C:\Users\bcmad\Downloads\StatMusePicksv2\backend\models_store\roster_run\Nickeil_Alexander-Walker.pkl,orchestrator-parallel,2025-11-21 23:52:34.003757,
360,Kristaps Porziņģis,,C:\Users\bcmad\Downloads\StatMusePicksv2\backend\models_store\roster_run\Kristaps_Porziņģis.pkl,orchestrator-parallel,2025-11-21 23:52:34.266369,
361,Zaccharie Risacher,,C:\Users\bcmad\Downloads\StatMusePicksv2\backend\models_store\roster_run\Zaccharie_Risacher.pkl,orchestrator-parallel,2025-11-21 23:52:34.528027,
362,Trae Young,,C:\Users\bcmad\Downloads\StatMusePicksv2\backend\models_store\roster_run\Trae_Young.pkl,orchestrator-parallel,2025-11-21 23:52:34.801422,
363,Onyeka Okongwu,,C:\Users\bcmad\Downloads\StatMusePicksv2\backend\models_store\roster_run\Onyeka_Okongwu.pkl,orchestrator-parallel,2025-11-21 23:52:35.096173,
364,Mouhamed Gueye,,C:\Users\bcmad\Downloads\StatMusePicksv2\backend\models_store\roster_run\Mouhamed_Gueye.pkl,orchestrator-parallel,2025-11-21 23:52:35.349286,
365,Vít Krejčí,,C:\Users\bcmad\Downloads\StatMusePicksv2\backend\models_store\roster_run\Vít_Krejčí.pkl,orchestrator-parallel,2025-11-21 23:52:35.613090,
366,Caleb Houstan,,C:\Users\bcmad\Downloads\StatMusePicksv2\backend\models_store\roster_run\Caleb_Houstan.pkl,orchestrator-parallel,2025-11-21 23:52:35.888220,
367,Jayson Tatum,,C:\Users\bcmad\Downloads\StatMusePicksv2\backend\models_store\roster_run\Jayson_Tatum.pkl,orchestrator-parallel,2025-11-21 23:52:36.155633,
368,Anfernee Simons,,C:\Users\bcmad\Downloads\StatMusePicksv2\backend\models_store\roster_run\Anfernee_Simons.pkl,orchestrator-parallel,2025-11-21 23:52:36.412248,
369,Jaylen Brown,,C:\Users\bcmad\Downloads\StatMusePicksv2\backend\models_store\roster_run\Jaylen_Brown.pkl,orchestrator-parallel,2025-11-21 23:52:36.679589,
370,Josh Minott,,C:\Users\bcmad\Downloads\StatMusePicksv2\backend\models_store\roster_run\Josh_Minott.pkl,orchestrator-parallel,2025-11-21 23:52:36.932343,
371,Derrick White,,C:\Users\bcmad\Downloads\StatMusePicksv2\backend\models_store\roster_run\Derrick_White.pkl,orchestrator-parallel,2025-11-21 23:52:37.174103,
372,Payton Pritchard,,C:\Users\bcmad\Downloads\StatMusePicksv2\backend\models_store\roster_run\Payton_Pritchard.pkl,orchestrator-parallel,2025-11-21 23:52:37.441300,
373,Xavier Tillman,,C:\Users\bcmad\Downloads\StatMusePicksv2\backend\models_store\roster_run\Xavier_Tillman.pkl,orchestrator-parallel,2025-11-21 23:52:37.697953,
374,Jordan Walsh,,C:\Users\bcmad\Downloads\StatMusePicksv2\backend\models_store\roster_run\Jordan_Walsh.pkl,orchestrator-parallel,2025-11-21 23:52:37.930314,
375,Sam Hauser,,C:\Users\bcmad\Downloads\StatMusePicksv2\backend\models_store\roster_run\Sam_Hauser.pkl,orchestrator-parallel,2025-11-21 23:52:38.236783,
376,Luka Garza,,C:\Users\bcmad\Downloads\StatMusePicksv2\backend\models_store\roster_run\Luka_Garza.pkl,orchestrator-parallel,2025-11-21 23:52:38.475281,
377,Baylor Scheierman,,C:\Users\bcmad\Downloads\StatMusePicksv2\backend\models_store\roster_run\Baylor_Scheierman.pkl,orchestrator-parallel,2025-11-21 23:52:38.725686,
378,Neemias Queta,,C:\Users\bcmad\Downloads\StatMusePicksv2\backend\models_store\roster_run\Neemias_Queta.pkl,orchestrator-parallel,2025-11-21 23:52:39.191691,
379,Chris Boucher,,C:\Users\bcmad\Downloads\StatMusePicksv2\backend\models_store\roster_run\Chris_Boucher.pkl,orchestrator-parallel,2025-11-21 23:52:39.494876,
380,Max Strus,,C:\Users\bcmad\Downloads\StatMusePicksv2\backend\models_store\roster_run\Max_Strus.pkl,orchestrator-parallel,2025-11-21 23:52:39.807361,
381,Lonzo Ball,,C:\Users\bcmad\Downloads\StatMusePicksv2\backend\models_store\roster_run\Lonzo_Ball.pkl,orchestrator-parallel,2025-11-21 23:52:40.088263,
382,Thomas Bryant,,C:\Users\bcmad\Downloads\StatMusePicksv2\backend\models_store\roster_run\Thomas_Bryant.pkl,orchestrator-parallel,2025-11-21 23:52:40.350944,
383,Evan Mobley,,C:\Users\bcmad\Downloads\StatMusePicksv2\backend\models_store\roster_run\Evan_Mobley.pkl,orchestrator-parallel,2025-11-21 23:52:40.616550,
384,Sam Merrill,,C:\Users\bcmad\Downloads\StatMusePicksv2\backend\models_store\roster_run\Sam_Merrill.pkl,orchestrator-parallel,2025-11-21 23:52:40.915814,
385,Chris Livingston,,C:\Users\bcmad\Downloads\StatMusePicksv2\backend\models_store\roster_run\Chris_Livingston.pkl,orchestrator-parallel,2025-11-21 23:52:41.175391,
386,Craig Porter Jr.,,C:\Users\bcmad\Downloads\StatMusePicksv2\backend\models_store\roster_run\Craig_Porter_Jr..pkl,orchestrator-parallel,2025-11-21 23:52:41.442013,
387,Darius Garland,,C:\Users\bcmad\Downloads\StatMusePicksv2\backend\models_store\roster_run\Darius_Garland.pkl,orchestrator-parallel,2025-11-21 23:52:41.709809,
388,De'Andre Hunter,,C:\Users\bcmad\Downloads\StatMusePicksv2\backend\models_store\roster_run\De'Andre_Hunter.pkl,orchestrator-parallel,2025-11-21 23:52:42.007166,
389,Jaylon Tyson,,C:\Users\bcmad\Downloads\StatMusePicksv2\backend\models_store\roster_run\Jaylon_Tyson.pkl,orchestrator-parallel,2025-11-21 23:52:42.284101,
390,Larry Nance Jr.,,C:\Users\bcmad\Downloads\StatMusePicksv2\backend\models_store\roster_run\Larry_Nance_Jr..pkl,orchestrator-parallel,2025-11-21 23:52:42.548467,
391,Jarrett Allen,,C:\Users\bcmad\Downloads\StatMusePicksv2\backend\models_store\roster_run\Jarrett_Allen.pkl,orchestrator-parallel,2025-11-21 23:52:42.842701,
392,Dean Wade,,C:\Users\bcmad\Downloads\StatMusePicksv2\backend\models_store\roster_run\Dean_Wade.pkl,orchestrator-parallel,2025-11-21 23:52:43.111898,
393,Luke Travers,,C:\Users\bcmad\Downloads\StatMusePicksv2\backend\models_store\roster_run\Luke_Travers.pkl,orchestrator-parallel,2025-11-21 23:52:43.368614,
394,Nae'Qwan Tomlin,,C:\Users\bcmad\Downloads\StatMusePicksv2\backend\models_store\roster_run\Nae'Qwan_Tomlin.pkl,orchestrator-parallel,2025-11-21 23:52:43.613500,
395,Donovan Mitchell,,C:\Users\bcmad\Downloads\StatMusePicksv2\backend\models_store\roster_run\Donovan_Mitchell.pkl,orchestrator-parallel,2025-11-21 23:52:43.897920,
396,Zion Williamson,,C:\Users\bcmad\Downloads\StatMusePicksv2\backend\models_store\roster_run\Zion_Williamson.pkl,orchestrator-parallel,2025-11-21 23:52:44.178549,
397,Herbert Jones,,C:\Users\bcmad\Downloads\StatMusePicksv2\backend\models_store\roster_run\Herbert_Jones.pkl,orchestrator-parallel,2025-11-21 23:52:44.458390,
398,Jordan Poole,,C:\Users\bcmad\Downloads\StatMusePicksv2\backend\models_store\roster_run\Jordan_Poole.pkl,orchestrator-parallel,2025-11-21 23:52:44.745337,
399,Dejounte Murray,,C:\Users\bcmad\Downloads\StatMusePicksv2\backend\models_store\roster_run\Dejounte_Murray.pkl,orchestrator-parallel,2025-11-21 23:52:45.039360,
400,DeAndre Jordan,,C:\Users\bcmad\Downloads\StatMusePicksv2\backend\models_store\roster_run\DeAndre_Jordan.pkl,orchestrator-parallel,2025-11-21 23:52:45.294483,
401,Bryce McGowens,,C:\Users\bcmad\Downloads\StatMusePicksv2\backend\models_store\roster_run\Bryce_McGowens.pkl,orchestrator-parallel,2025-11-21 23:52:45.560828,
402,Jose Alvarado,,C:\Users\bcmad\Downloads\StatMusePicksv2\backend\models_store\roster_run\Jose_Alvarado.pkl,orchestrator-parallel,2025-11-21 23:52:45.885646,
403,Karlo Matković,,C:\Users\bcmad\Downloads\StatMusePicksv2\backend\models_store\roster_run\Karlo_Matković.pkl,orchestrator-parallel,2025-11-21 23:52:46.146994,
404,Yves Missi,,C:\Users\bcmad\Downloads\StatMusePicksv2\backend\models_store\roster_run\Yves_Missi.pkl,orchestrator-parallel,2025-11-21 23:52:46.574512,
405,Trey Alexander,,C:\Users\bcmad\Downloads\StatMusePicksv2\backend\models_store\roster_run\Trey_Alexander.pkl,orchestrator-parallel,2025-11-21 23:52:46.829370,
406,Jordan Hawkins,,C:\Users\bcmad\Downloads\StatMusePicksv2\backend\models_store\roster_run\Jordan_Hawkins.pkl,orchestrator-parallel,2025-11-21 23:52:47.086783,
407,Trey Murphy III,,C:\Users\bcmad\Downloads\StatMusePicksv2\backend\models_store\roster_run\Trey_Murphy_III.pkl,orchestrator-parallel,2025-11-21 23:52:47.353940,
408,Kevon Looney,,C:\Users\bcmad\Downloads\StatMusePicksv2\backend\models_store\roster_run\Kevon_Looney.pkl,orchestrator-parallel,2025-11-21 23:52:47.633003,
409,Coby White,,C:\Users\bcmad\Downloads\StatMusePicksv2\backend\models_store\roster_run\Coby_White.pkl,orchestrator-parallel,2025-11-21 23:52:47.908329,
410,Trentyn Flowers,,C:\Users\bcmad\Downloads\StatMusePicksv2\backend\models_store\roster_run\Trentyn_Flowers.pkl,orchestrator-parallel,2025-11-21 23:52:48.135254,
411,Emanuel Miller,,C:\Users\bcmad\Downloads\StatMusePicksv2\backend\models_store\roster_run\Emanuel_Miller.pkl,orchestrator-parallel,2025-11-21 23:52:48.366508,
412,Josh Giddey,,C:\Users\bcmad\Downloads\StatMusePicksv2\backend\models_store\roster_run\Josh_Giddey.pkl,orchestrator-parallel,2025-11-21 23:52:48.629093,
413,Jevon Carter,,C:\Users\bcmad\Downloads\StatMusePicksv2\backend\models_store\roster_run\Jevon_Carter.pkl,orchestrator-parallel,2025-11-21 23:52:48.890213,
414,Dalen Terry,,C:\Users\bcmad\Downloads\StatMusePicksv2\backend\models_store\roster_run\Dalen_Terry.pkl,orchestrator-parallel,2025-11-21 23:52:49.281660,
415,Nikola Vučević,,C:\Users\bcmad\Downloads\StatMusePicksv2\backend\models_store\roster_run\Nikola_Vučević.pkl,orchestrator-parallel,2025-11-21 23:52:49.550484,
416,Ayo Dosunmu,,C:\Users\bcmad\Downloads\StatMusePicksv2\backend\models_store\roster_run\Ayo_Dosunmu.pkl,orchestrator-parallel,2025-11-21 23:52:49.810772,
417,Zach Collins,,C:\Users\bcmad\Downloads\StatMusePicksv2\backend\models_store\roster_run\Zach_Collins.pkl,orchestrator-parallel,2025-11-21 23:52:50.061945,
418,Kevin Huerter,,C:\Users\bcmad\Downloads\StatMusePicksv2\backend\models_store\roster_run\Kevin_Huerter.pkl,orchestrator-parallel,2025-11-21 23:52:50.336431,
419,Matas Buzelis,,C:\Users\bcmad\Downloads\StatMusePicksv2\backend\models_store\roster_run\Matas_Buzelis.pkl,orchestrator-parallel,2025-11-21 23:52:50.601141,
420,Julian Phillips,,C:\Users\bcmad\Downloads\StatMusePicksv2\backend\models_store\roster_run\Julian_Phillips.pkl,orchestrator-parallel,2025-11-21 23:52:50.871231,
421,Jalen Smith,,C:\Users\bcmad\Downloads\StatMusePicksv2\backend\models_store\roster_run\Jalen_Smith.pkl,orchestrator-parallel,2025-11-21 23:52:51.155796,
422,Tre Jones,,C:\Users\bcmad\Downloads\StatMusePicksv2\backend\models_store\roster_run\Tre_Jones.pkl,orchestrator-parallel,2025-11-21 23:52:51.402034,
423,Isaac Okoro,,C:\Users\bcmad\Downloads\StatMusePicksv2\backend\models_store\roster_run\Isaac_Okoro.pkl,orchestrator-parallel,2025-11-21 23:52:51.665864,
424,Patrick Williams,,C:\Users\bcmad\Downloads\StatMusePicksv2\backend\models_store\roster_run\Patrick_Williams.pkl,orchestrator-parallel,2025-11-21 23:52:51.932474,
