game_date,player,actual_value
2023-12-28,Player 33,19.738799688341615
2023-12-28,Player 40,7.969103066838656
2023-12-28,Player 47,20.72532504461267
2023-12-28,Player 6,7.813607193383184
2023-12-29,Player 10,28.13567941828559
2023-12-29,Player 18,13.048684554610468
2023-12-29,Player 23,16.077174225370637
2023-12-29,Player 40,22.38893627916633
2023-12-29,Player 44,11.818646187137048
2023-12-29,Player 5,22.690402969178095
2023-12-29,Player 52,21.85322922904046
2023-12-29,Player 53,21.127687514436307
2023-12-29,Player 60,16.96533893455024
2023-12-30,Player 21,28.78990727737125
2023-12-30,Player 28,22.874930316441485
2023-12-30,Player 29,19.76315542007763
2023-12-30,Player 33,18.489100154864065
2023-12-30,Player 35,15.617155156404088
2023-12-30,Player 37,17.83450697555794
2023-12-30,Player 43,17.938624459582773
2023-12-30,Player 5,26.863041491781466
2023-12-30,Player 51,4.755071229641832
2023-12-30,Player 56,26.989027153775574
2023-12-30,Player 9,17.900029286842233
2023-12-31,Player 1,19.341659821751968
2023-12-31,Player 24,23.873961304901393
2023-12-31,Player 25,17.666111286769812
2023-12-31,Player 45,24.884002451573842
2023-12-31,Player 51,14.892211985731025
2024-01-01,Player 20,26.91110903349996
2024-01-01,Player 31,29.303648157236903
2024-01-01,Player 36,17.633753708444818
2024-01-01,Player 41,26.981167901255144
2024-01-01,Player 51,20.9339059677173
2024-01-01,Player 56,18.818560210636925
2024-01-01,Player 7,16.617603851852852
2024-01-02,Player 10,23.391724527752718
2024-01-02,Player 16,23.37987370252337
2024-01-02,Player 20,26.13343561790895
2024-01-02,Player 21,25.67582533266483
2024-01-02,Player 38,13.265474772848686
2024-01-02,Player 46,19.35801215544178
2024-01-02,Player 6,23.105286936715043
2024-01-02,Player 7,18.42361538276163
2024-01-03,Player 1,11.12850874182342
2024-01-03,Player 18,23.672727468648937
2024-01-03,Player 24,18.79783831022627
2024-01-03,Player 30,21.265718975783724
2024-01-03,Player 35,21.407434029276768
2024-01-03,Player 36,18.582736252019778
2024-01-03,Player 37,11.652245805848153
2024-01-03,Player 39,24.413953448456855
2024-01-03,Player 54,30.128029858154115
2024-01-04,Player 21,24.243730186837272
2024-01-04,Player 24,23.826080753811116
2024-01-04,Player 27,17.025744601173006
2024-01-04,Player 30,15.22707674888072
2024-01-04,Player 32,26.624001741462784
2024-01-04,Player 38,23.226364417873366
2024-01-04,Player 59,13.812140393095952
2024-01-05,Player 23,11.655426883813565
2024-01-05,Player 24,23.590146568550715
2024-01-05,Player 25,19.663129841181476
2024-01-05,Player 39,11.349283713805423
2024-01-05,Player 47,34.7424185107094
2024-01-05,Player 49,27.437258163841882
2024-01-05,Player 51,9.916239826357664
2024-01-05,Player 54,18.12228542093564
2024-01-05,Player 58,21.363360009074576
2024-01-05,Player 59,20.711150416917913
2024-01-06,Player 29,11.40884205838285
2024-01-06,Player 39,32.11395586991513
2024-01-06,Player 5,24.543597849522673
2024-01-06,Player 51,20.203281107144356
2024-01-07,Player 13,19.28023870793485
2024-01-07,Player 14,20.191279113307885
2024-01-07,Player 18,23.591066645757884
2024-01-07,Player 19,10.110084408673107
2024-01-07,Player 22,27.26486201417407
2024-01-07,Player 24,6.6204837194280035
2024-01-07,Player 25,18.889204830994565
2024-01-07,Player 26,12.855827387130663
2024-01-07,Player 39,17.178664309345734
2024-01-07,Player 43,18.018692755118032
2024-01-07,Player 51,17.855037416757988
2024-01-07,Player 55,6.931604083379497
2024-01-07,Player 9,23.33188104945458
2024-01-08,Player 1,15.246045346716423
2024-01-08,Player 16,21.69280414266049
2024-01-08,Player 2,26.841861102228993
2024-01-08,Player 24,14.681006733476892
2024-01-08,Player 25,18.76741934820162
2024-01-08,Player 35,24.34451106751985
2024-01-08,Player 43,11.479567077493588
2024-01-08,Player 47,33.489709368325066
2024-01-08,Player 50,15.404628611341396
2024-01-08,Player 60,12.014793923566536
2024-01-08,Player 7,10.225954200168639
2024-01-09,Player 15,27.34142213540965
2024-01-09,Player 16,29.63920942667647
2024-01-09,Player 20,21.50395854593686
2024-01-09,Player 21,20.487712048686195
2024-01-09,Player 25,22.387640007658575
2024-01-09,Player 28,19.53980994797418
2024-01-09,Player 3,16.8752391381177
2024-01-09,Player 30,19.983204534594968
2024-01-09,Player 49,17.503354484633935
2024-01-09,Player 52,18.80410509274489
2024-01-09,Player 59,22.605445390564714
2024-01-10,Player 2,24.117351190874615
2024-01-10,Player 22,25.733947403906473
2024-01-10,Player 29,10.861036103173996
2024-01-10,Player 30,28.757331600880157
2024-01-10,Player 35,22.570079159835927
2024-01-10,Player 38,30.545747614755538
2024-01-10,Player 47,24.411779508199768
2024-01-10,Player 59,18.1605052757935
2024-01-11,Player 18,20.19949873876775
2024-01-11,Player 23,16.883072529022925
2024-01-11,Player 30,17.83827972305728
2024-01-11,Player 32,31.708344140580817
2024-01-11,Player 37,18.315891305029577
2024-01-11,Player 39,17.44839189407754
2024-01-11,Player 41,19.47132514593057
2024-01-11,Player 42,14.686109465785275
2024-01-11,Player 56,20.089176355415326
2024-01-12,Player 10,19.48983283807432
2024-01-12,Player 14,11.707264475243031
2024-01-12,Player 2,15.742040320580177
2024-01-12,Player 25,18.914557650396212
2024-01-12,Player 4,24.489339515974113
2024-01-12,Player 42,10.082452785029664
2024-01-12,Player 46,11.633886163620028
2024-01-12,Player 53,28.92686228823394
2024-01-12,Player 54,7.119366063683607
2024-01-13,Player 10,17.76566732401854
2024-01-13,Player 25,22.34047315275046
2024-01-13,Player 39,17.23392300174234
2024-01-13,Player 46,18.80336386492651
2024-01-13,Player 49,13.101243020966566
2024-01-13,Player 50,16.478690193373556
2024-01-14,Player 12,29.55304887857846
2024-01-14,Player 16,23.094165267084456
2024-01-14,Player 2,24.08831573016045
2024-01-14,Player 20,12.215083849163026
2024-01-14,Player 37,21.106225267234674
2024-01-14,Player 4,18.101681240010752
2024-01-14,Player 45,22.73145171087212
2024-01-14,Player 48,16.19901159197551
2024-01-14,Player 50,14.960168973146528
2024-01-14,Player 56,23.480470195082038
2024-01-14,Player 58,23.491632901130572
2024-01-14,Player 6,25.858528927760617
2024-01-15,Player 1,12.631671974396241
2024-01-15,Player 10,23.312208597806194
2024-01-15,Player 18,16.292646916451726
2024-01-15,Player 24,19.19778227637524
2024-01-15,Player 41,38.942599228228346
2024-01-15,Player 53,26.319458538614228
2024-01-16,Player 12,26.870849414656547
2024-01-16,Player 15,23.22238614923648
2024-01-16,Player 19,18.60647318984123
2024-01-16,Player 23,21.35106004646926
2024-01-16,Player 26,14.618155743206135
2024-01-16,Player 29,16.788464870557064
2024-01-16,Player 44,13.751796422532168
2024-01-16,Player 47,27.503091385907
2024-01-16,Player 55,20.506430685461968
2024-01-16,Player 58,22.919507012395957
2024-01-16,Player 6,27.34697627671761
2024-01-17,Player 16,24.889473269086302
2024-01-17,Player 18,17.366187892399573
2024-01-17,Player 23,12.174920938328928
2024-01-17,Player 3,8.266867794383678
2024-01-17,Player 32,21.175673295108723
2024-01-17,Player 37,25.036460276976165
2024-01-17,Player 39,12.669583320511123
2024-01-17,Player 45,14.61134427350679
2024-01-17,Player 56,23.186310365551428
2024-01-17,Player 6,14.719729975838854
2024-01-18,Player 18,11.566354148543752
2024-01-18,Player 20,8.056715857366747
2024-01-18,Player 28,23.35887245572454
2024-01-18,Player 32,11.103190205707655
2024-01-18,Player 35,29.031716401689813
2024-01-18,Player 36,11.476645539928384
2024-01-18,Player 44,27.195540462130054
2024-01-18,Player 51,13.690016512063924
2024-01-19,Player 14,13.800595378542454
2024-01-19,Player 26,14.821430689014448
2024-01-19,Player 31,12.893013225710664
2024-01-19,Player 42,30.26212636222028
2024-01-19,Player 55,18.54417150789477
2024-01-19,Player 58,7.528421297055232
2024-01-19,Player 6,13.562556835169454
2024-01-19,Player 7,20.159296859067656
2024-01-19,Player 9,23.380790756890207
2024-01-20,Player 14,28.483399131363207
2024-01-20,Player 15,14.561680913660084
2024-01-20,Player 24,21.280208124685903
2024-01-20,Player 25,25.952029570225562
2024-01-20,Player 32,19.58944024072642
2024-01-20,Player 45,3.715117182697572
2024-01-20,Player 54,21.9500759903964
2024-01-20,Player 60,23.187663161913378
2024-01-21,Player 27,20.199146507221407
2024-01-21,Player 28,15.440430881593958
2024-01-21,Player 29,17.014755312051587
2024-01-21,Player 32,20.755906590330685
2024-01-21,Player 35,24.317628831872458
2024-01-21,Player 41,25.817078616530917
2024-01-21,Player 6,19.166905458785838
2024-01-22,Player 26,12.851932151102279
2024-01-22,Player 41,13.527258145465883
2024-01-22,Player 47,23.714002985116274
2024-01-23,Player 1,17.015637270492967
2024-01-23,Player 13,14.115509062467545
2024-01-23,Player 21,18.343670979289385
2024-01-23,Player 33,19.120903571151405
2024-01-23,Player 34,23.52830040296845
2024-01-23,Player 4,31.168262186192926
2024-01-23,Player 43,6.278000049865309
2024-01-23,Player 54,17.3583329591029
2024-01-24,Player 10,25.280005551799782
2024-01-24,Player 14,23.03158347911661
2024-01-24,Player 20,15.79629992360141
2024-01-24,Player 22,19.562496838295612
2024-01-24,Player 24,2.7007488316058392
2024-01-24,Player 35,27.011728357088177
2024-01-24,Player 36,16.68807010338925
2024-01-24,Player 39,25.06632938166886
2024-01-24,Player 4,35.62711928939336
2024-01-24,Player 52,15.70018288590026
2024-01-24,Player 58,12.609719380267155
2024-01-24,Player 59,19.541589388565583
2024-01-25,Player 12,21.817484695445806
2024-01-25,Player 19,16.97420602246938
2024-01-25,Player 21,24.691426868725866
2024-01-25,Player 22,30.197693086720538
2024-01-25,Player 26,19.746835419917893
2024-01-25,Player 38,12.636363359764058
2024-01-25,Player 40,26.837852251290453
2024-01-25,Player 47,21.962878054517745
2024-01-26,Player 13,19.428843201922742
2024-01-26,Player 14,32.80976296819431
2024-01-26,Player 18,16.34974820662097
2024-01-26,Player 21,24.57238988542045
2024-01-26,Player 23,11.194699610717272
2024-01-26,Player 32,14.586067993107521
2024-01-26,Player 35,25.69925068737226
2024-01-26,Player 4,27.36111790602403
2024-01-26,Player 40,17.7422440434036
2024-01-26,Player 42,20.954773505982782
2024-01-26,Player 47,21.44321743178702
2024-01-26,Player 58,20.404914449757147
2024-01-27,Player 19,20.740153508520674
2024-01-27,Player 20,17.610387109233066
2024-01-27,Player 21,19.20528969819009
2024-01-27,Player 33,26.002167804064428
2024-01-27,Player 36,14.829701099570581
2024-01-27,Player 39,24.50955413842095
2024-01-27,Player 43,9.171643543717828
2024-01-27,Player 45,17.082586137864446
2024-01-27,Player 57,12.768748558961283
2024-01-27,Player 9,28.04546255593558
2024-01-28,Player 11,28.832692423674203
2024-01-28,Player 13,25.124592420178715
2024-01-28,Player 16,24.459794184253127
2024-01-28,Player 18,26.155256212977843
2024-01-28,Player 20,29.294233625799706
2024-01-28,Player 24,28.87202848217911
2024-01-28,Player 25,17.878697101925628
2024-01-28,Player 3,14.666382884276267
2024-01-28,Player 30,17.861953068774007
2024-01-28,Player 32,16.521498273739343
2024-01-28,Player 44,22.773274736935715
2024-01-28,Player 47,20.046014452950693
2024-01-28,Player 52,8.287240319733773
2024-01-29,Player 16,23.53312548090632
2024-01-29,Player 18,16.537792534985208
2024-01-29,Player 28,16.97610067809159
2024-01-29,Player 30,13.424159193636577
2024-01-29,Player 32,15.58581456505511
2024-01-29,Player 34,9.480227095987075
2024-01-29,Player 35,20.768054702359038
2024-01-29,Player 41,19.30427765143307
2024-01-29,Player 54,14.616657989772062
2024-01-29,Player 7,4.745305098389306
2024-01-30,Player 1,17.04104712013515
2024-01-30,Player 2,15.125496123313175
2024-01-30,Player 20,14.030690246912542
2024-01-30,Player 31,27.08126832223531
2024-01-30,Player 35,23.460647223613847
2024-01-30,Player 44,19.603743296520513
2024-01-30,Player 48,22.807575216269548
2024-01-30,Player 49,21.40582230392146
2024-01-30,Player 51,22.35078981635856
2024-01-30,Player 53,20.16435449420024
2024-01-30,Player 55,18.228203698317635
2024-01-30,Player 60,16.0180479293828
2024-01-31,Player 14,18.114475315622286
2024-01-31,Player 23,10.96180978226446
2024-01-31,Player 56,25.09625876734131
2024-01-31,Player 58,18.305604685239405
2024-02-01,Player 13,18.390372613891998
2024-02-01,Player 26,28.988944552237736
2024-02-01,Player 34,23.219921061270405
2024-02-01,Player 36,21.73361217397135
2024-02-01,Player 37,21.38578463414286
2024-02-01,Player 39,25.132606851523207
2024-02-01,Player 45,17.764241595764027
2024-02-01,Player 46,25.09754016495843
2024-02-01,Player 55,21.346114589741894
2024-02-01,Player 6,11.71341133307388
2024-02-02,Player 12,19.072787435647093
2024-02-02,Player 13,22.385261896329947
2024-02-02,Player 20,12.384011107148467
2024-02-02,Player 29,12.902951944618207
2024-02-02,Player 4,22.89630111227471
2024-02-02,Player 41,29.469001144329592
2024-02-02,Player 46,12.462860582103994
2024-02-02,Player 50,20.70873893467057
2024-02-02,Player 53,18.613362857190058
2024-02-02,Player 6,26.139236723497625
2024-02-03,Player 16,23.37104697887536
2024-02-03,Player 21,24.22657690904785
2024-02-03,Player 25,21.167288209205736
2024-02-03,Player 26,22.100050846117004
2024-02-03,Player 34,23.116351666452218
2024-02-03,Player 37,28.55023352955089
2024-02-03,Player 46,19.51248957813297
2024-02-03,Player 49,20.088757264669038
2024-02-04,Player 26,21.175633705431945
2024-02-04,Player 28,29.77749433949009
2024-02-04,Player 29,18.543289295219434
2024-02-04,Player 30,21.021859986688245
2024-02-04,Player 32,21.200024672526872
2024-02-04,Player 34,24.696803566363418
2024-02-04,Player 36,22.98767881725016
2024-02-04,Player 37,19.551273371534567
2024-02-04,Player 40,14.744181300982994
2024-02-04,Player 43,20.73199271668608
2024-02-04,Player 46,23.866696260072672
2024-02-04,Player 47,21.407553674075036
2024-02-04,Player 58,17.106609320781203
2024-02-04,Player 60,25.42080004770653
2024-02-04,Player 9,18.700296403175805
2024-02-05,Player 2,27.783022923208662
2024-02-05,Player 20,25.513661458286858
2024-02-05,Player 25,14.810387637976309
2024-02-05,Player 29,22.515665995116795
2024-02-05,Player 32,19.797516728715635
2024-02-05,Player 33,22.497725677902487
2024-02-05,Player 39,21.60555957642532
2024-02-05,Player 45,19.128187961934255
2024-02-05,Player 56,29.404099980279902
2024-02-05,Player 8,10.897170613257122
2024-02-06,Player 12,27.53477864806227
2024-02-06,Player 15,12.167054468249184
2024-02-06,Player 27,8.208586935571041
2024-02-06,Player 32,20.677964983350332
2024-02-06,Player 40,6.9003201582039395
2024-02-06,Player 43,14.196990351578588
2024-02-06,Player 48,28.675613942187145
2024-02-06,Player 51,12.716323425625227
2024-02-06,Player 54,12.004547810882645
2024-02-06,Player 56,25.579218854004274
2024-02-06,Player 57,17.28116171140419
2024-02-07,Player 18,17.358639082673903
2024-02-07,Player 22,22.66459990435508
2024-02-07,Player 24,36.653488624763796
2024-02-07,Player 25,29.064231962297626
2024-02-07,Player 27,13.404523552710803
2024-02-07,Player 29,17.42363382283564
2024-02-07,Player 31,21.690708636558956
2024-02-07,Player 36,20.21378692487307
2024-02-07,Player 46,15.638354540472466
2024-02-08,Player 15,22.909396464601258
2024-02-08,Player 17,26.17938121632573
2024-02-08,Player 2,23.48464029474832
2024-02-08,Player 20,23.623759109260664
2024-02-08,Player 29,13.906859235036674
2024-02-08,Player 32,25.131779826173364
2024-02-08,Player 40,20.48259307803678
2024-02-08,Player 56,28.178875336978024
2024-02-09,Player 13,16.23263504663202
2024-02-09,Player 14,16.994519511940577
2024-02-09,Player 17,12.178244339665229
2024-02-09,Player 25,6.411726896204126
2024-02-09,Player 32,8.011190035161901
2024-02-09,Player 37,23.60313739747688
2024-02-09,Player 49,25.139905302039253
2024-02-09,Player 52,10.021292652765966
2024-02-10,Player 15,23.090720805293603
2024-02-10,Player 19,13.986919711312327
2024-02-10,Player 29,24.45086083885021
2024-02-10,Player 35,15.50650292890378
2024-02-10,Player 37,26.790422196384203
2024-02-10,Player 4,21.61161867269271
2024-02-10,Player 46,29.23720657371866
2024-02-10,Player 47,27.907816136809828
2024-02-10,Player 50,22.465255068478946
2024-02-10,Player 53,22.75302475352868
2024-02-10,Player 54,22.9713143473736
2024-02-11,Player 29,19.427967335854223
2024-02-11,Player 33,20.349438763977084
2024-02-11,Player 35,23.53001408320601
2024-02-11,Player 49,12.251759872590497
2024-02-11,Player 51,20.383324455285454
2024-02-11,Player 56,13.49651349616196
2024-02-11,Player 7,11.66334063308795
2024-02-11,Player 9,25.80022362584983
2024-02-12,Player 16,18.1027900238103
2024-02-12,Player 34,19.025850869077278
2024-02-12,Player 41,16.551652185275138
2024-02-12,Player 42,12.88671774524709
2024-02-12,Player 45,21.53012634457708
2024-02-12,Player 56,21.06526088334415
2024-02-12,Player 58,17.11486327911595
2024-02-13,Player 1,11.50212766367384
2024-02-13,Player 16,23.36391363121781
2024-02-13,Player 3,22.797752764655332
2024-02-13,Player 30,18.85482535005074
2024-02-13,Player 40,25.455075459531237
2024-02-13,Player 44,29.256574620627596
2024-02-13,Player 54,22.983510080624605
2024-02-13,Player 6,17.87010759577519
2024-02-13,Player 9,16.299765823193873
2024-02-14,Player 12,16.11727047609704
2024-02-14,Player 19,28.224910982226483
2024-02-14,Player 24,24.05091630690527
2024-02-14,Player 35,36.426421121573256
2024-02-14,Player 38,23.428576033286706
2024-02-14,Player 47,14.146605522419712
2024-02-14,Player 5,9.591256641892997
2024-02-14,Player 54,13.428659079380722
2024-02-14,Player 55,20.39907715372044
2024-02-15,Player 11,28.118281594321285
2024-02-15,Player 13,17.464210888886193
2024-02-15,Player 16,16.79677562395349
2024-02-15,Player 25,16.59201194239754
2024-02-15,Player 29,22.085942164299034
2024-02-15,Player 43,4.186711296203498
2024-02-15,Player 49,10.907649947362334
2024-02-15,Player 58,18.55125060971496
2024-02-15,Player 60,12.401700473152838
2024-02-16,Player 10,33.46477455451861
2024-02-16,Player 12,16.583509917969007
2024-02-16,Player 17,25.030306193780156
2024-02-16,Player 28,22.286299140524697
2024-02-16,Player 48,22.03250588647379
2024-02-16,Player 59,32.12023247326968
2024-02-16,Player 60,14.012937143525114
2024-02-16,Player 9,19.712610030024422
2024-02-17,Player 10,21.773084316009196
2024-02-17,Player 15,20.833728086994693
2024-02-17,Player 35,20.29216184942058
2024-02-17,Player 39,32.37255397494578
2024-02-17,Player 4,21.326656984115846
2024-02-17,Player 50,25.242857321067355
2024-02-17,Player 57,6.581485296953945
2024-02-17,Player 59,23.613378711684813
2024-02-17,Player 6,23.945089001119957
2024-02-17,Player 60,21.56757743150415
2024-02-18,Player 25,11.758677287654889
2024-02-18,Player 27,22.930751431521912
2024-02-18,Player 29,14.46730390309873
2024-02-18,Player 42,22.31304780131088
2024-02-18,Player 47,15.333490939500754
2024-02-18,Player 51,12.068483332649121
2024-02-18,Player 52,25.06777656828136
2024-02-19,Player 12,19.642758724412836
2024-02-19,Player 20,31.369747584725534
2024-02-19,Player 21,22.509321344497728
2024-02-19,Player 24,16.826324219781085
2024-02-19,Player 25,15.990072797646766
2024-02-19,Player 30,23.758940179910223
2024-02-19,Player 37,20.325137745158877
2024-02-19,Player 38,21.05693779667208
2024-02-19,Player 4,19.99812175254754
2024-02-19,Player 44,28.14461318624297
2024-02-19,Player 51,16.617213215429025
2024-02-19,Player 9,23.99529342935249
2024-02-20,Player 15,27.86824986941808
2024-02-20,Player 24,11.220409691307943
2024-02-20,Player 26,5.084701686761276
2024-02-20,Player 28,18.419826554011248
2024-02-20,Player 33,18.06039389486704
2024-02-20,Player 38,33.034150037578456
2024-02-20,Player 46,22.247666358224294
2024-02-20,Player 51,20.300022846957166
2024-02-21,Player 14,23.687156772558176
2024-02-21,Player 21,22.078324210306615
2024-02-21,Player 23,19.82000951496377
2024-02-21,Player 27,19.229610887169354
2024-02-21,Player 34,27.747124809369737
2024-02-21,Player 35,28.404319562417136
2024-02-21,Player 40,18.315398340180746
2024-02-21,Player 48,24.670728428492094
2024-02-21,Player 5,27.190544638916627
2024-02-21,Player 56,23.85324064751171
2024-02-21,Player 9,24.580913813837537
2024-02-22,Player 18,24.466758252704917
2024-02-22,Player 22,4.881208110965153
2024-02-22,Player 23,19.2117822468897
2024-02-22,Player 27,15.065788661128497
2024-02-22,Player 28,19.39173217589552
2024-02-22,Player 35,18.634161729149554
2024-02-22,Player 36,18.578140795905426
2024-02-22,Player 38,23.393528504906577
2024-02-22,Player 47,21.586198920007675
2024-02-22,Player 8,18.003070207600956
2024-02-22,Player 9,17.81718775422239
2024-02-23,Player 13,21.056227339022
2024-02-23,Player 16,16.49660660923929
2024-02-23,Player 25,17.73712206667055
2024-02-23,Player 47,13.78472486635157
2024-02-23,Player 57,9.269253465389674
2024-02-23,Player 6,15.267550257858426
2024-02-23,Player 60,15.732132236417964
2024-02-24,Player 11,19.89665436839266
2024-02-24,Player 16,26.728122828802764
2024-02-24,Player 17,25.49131317717677
2024-02-24,Player 24,23.233850627609733
2024-02-24,Player 25,22.523610048172856
2024-02-24,Player 29,24.323896404224932
2024-02-24,Player 32,15.512701346709962
2024-02-24,Player 4,14.578101259334858
2024-02-25,Player 16,14.833229311986972
2024-02-25,Player 18,21.72380125433837
2024-02-25,Player 23,28.54695363807483
2024-02-25,Player 28,2.527995405103912
2024-02-25,Player 36,11.796931003275876
2024-02-25,Player 39,25.346834969403453
2024-02-25,Player 42,19.844431192099574
2024-02-25,Player 43,15.427260959704578
2024-02-25,Player 6,21.57011279767969
2024-02-25,Player 9,29.619053329507402
2024-02-26,Player 18,10.628047127999622
2024-02-26,Player 2,32.555981375100735
2024-02-26,Player 4,26.045363075849526
2024-02-26,Player 47,18.646832667992115
2024-02-26,Player 51,29.95795592688101
2024-02-26,Player 6,16.587266393873957
2024-02-26,Player 7,13.209455345466951
2024-02-27,Player 17,15.023198731065044
2024-02-27,Player 40,19.289590669487655
2024-02-27,Player 41,32.39096216556045
2024-02-27,Player 47,13.225634367813157
2024-02-27,Player 48,32.87020071143467
2024-02-27,Player 52,28.036888487634847
2024-02-27,Player 7,20.44066554001142
2024-02-28,Player 15,31.108729507148745
2024-02-28,Player 35,27.72713750620704
2024-02-28,Player 38,21.193407923142455
2024-02-28,Player 45,19.338450803411284
2024-02-28,Player 58,33.122276277115475
2024-02-28,Player 6,15.811825008442344
2024-02-28,Player 7,16.73094267723087
2024-02-28,Player 8,15.820397448568464
2024-02-29,Player 11,21.417227218977846
2024-02-29,Player 19,20.090982591817035
2024-02-29,Player 22,19.4323369053358
2024-02-29,Player 3,21.74695655327134
2024-02-29,Player 32,25.868443306863163
2024-02-29,Player 43,19.325703564427034
2024-02-29,Player 45,23.598447499017094
2024-02-29,Player 47,16.429315182155186
2024-02-29,Player 49,24.55118715949861
2024-03-01,Player 14,20.277774146855936
2024-03-01,Player 18,27.14692686431787
2024-03-01,Player 28,11.392240709545067
2024-03-01,Player 30,26.056678574377766
2024-03-01,Player 31,24.19711178974606
2024-03-01,Player 42,18.89606747354571
2024-03-01,Player 44,13.987656842747443
2024-03-01,Player 59,14.462641729784409
2024-03-01,Player 7,18.751022913341114
2024-03-02,Player 12,14.244712960809938
2024-03-02,Player 14,22.791518526142312
2024-03-02,Player 29,12.489241140350774
2024-03-02,Player 31,13.623694214816398
2024-03-02,Player 35,12.550461933775123
2024-03-02,Player 59,16.078224577797627
2024-03-03,Player 20,13.649626421757299
2024-03-03,Player 23,24.195986708907313
2024-03-03,Player 28,23.19371412011882
2024-03-03,Player 32,12.042013453968629
2024-03-03,Player 37,9.289105704500566
2024-03-03,Player 42,19.160081582392056
2024-03-03,Player 48,18.707994543571136
2024-03-03,Player 50,16.752111746550682
2024-03-03,Player 52,19.37967186192922
2024-03-03,Player 57,17.71025749745183
2024-03-03,Player 59,22.686026295659232
2024-03-03,Player 60,12.486394494587904
2024-03-04,Player 18,13.897266874101284
2024-03-04,Player 19,13.09599842164328
2024-03-04,Player 25,19.247632497274882
2024-03-04,Player 3,25.0511237274929
2024-03-04,Player 34,23.793140717244878
2024-03-04,Player 38,27.754976099578798
2024-03-04,Player 39,14.751267056002305
2024-03-04,Player 42,23.100583803525694
2024-03-05,Player 21,25.913182368896003
2024-03-05,Player 28,13.426130312406084
2024-03-05,Player 30,10.442183940614886
2024-03-05,Player 31,24.799878155834662
2024-03-05,Player 43,14.241721008986374
2024-03-05,Player 56,15.230949638068154
2024-03-05,Player 57,14.92268854858522
2024-03-05,Player 9,19.838229113476256
2024-03-06,Player 10,19.803946215607382
2024-03-06,Player 13,22.29997570710363
2024-03-06,Player 15,31.421012607706245
2024-03-06,Player 20,17.143319352346722
2024-03-06,Player 25,26.51508682297067
2024-03-06,Player 35,15.393542715645301
2024-03-06,Player 36,20.096212010067106
2024-03-06,Player 4,14.166354260562635
2024-03-06,Player 8,13.516535121906756
2024-03-07,Player 39,16.28057065367285
2024-03-07,Player 41,25.768358704848932
2024-03-07,Player 46,20.580077142685376
2024-03-07,Player 48,26.183054854520392
2024-03-07,Player 58,7.617171894210751
2024-03-08,Player 20,18.50273140408245
2024-03-08,Player 26,10.166037269600126
2024-03-08,Player 33,17.27516893295568
2024-03-08,Player 38,11.941533780109665
2024-03-08,Player 42,8.029971667798108
2024-03-08,Player 44,20.578570850043864
2024-03-08,Player 52,26.030350847451523
2024-03-08,Player 55,27.432562509881908
2024-03-08,Player 60,22.963694170511157
2024-03-09,Player 1,24.388177181282877
2024-03-09,Player 11,32.259544531138644
2024-03-09,Player 13,23.943169388174663
2024-03-09,Player 28,21.075628673661278
2024-03-09,Player 37,18.296963247035603
2024-03-09,Player 41,19.776233418724956
2024-03-09,Player 42,15.410722628428978
2024-03-09,Player 44,17.502933725883192
2024-03-09,Player 46,15.839240103499293
2024-03-09,Player 47,27.2862394648437
2024-03-09,Player 52,12.955561273452554
2024-03-09,Player 9,19.919512405488057
2024-03-10,Player 22,23.844312151209323
2024-03-10,Player 29,19.000592644486016
2024-03-10,Player 30,26.496725835332793
2024-03-10,Player 4,14.95235518315855
2024-03-10,Player 54,16.58609104999616
2024-03-10,Player 57,7.1776354624138765
2024-03-10,Player 7,18.7578667798891
2024-03-11,Player 1,22.114830327194383
2024-03-11,Player 12,18.748996277760632
2024-03-11,Player 15,15.059383825679934
2024-03-11,Player 16,17.825244436942533
2024-03-11,Player 19,17.914565472931198
2024-03-11,Player 29,18.381949838490808
2024-03-11,Player 33,14.998113790073825
2024-03-11,Player 4,25.51051018425951
2024-03-11,Player 47,20.32171990073851
2024-03-12,Player 23,12.089900428676009
2024-03-12,Player 30,20.644667809307954
2024-03-12,Player 31,20.672991381102065
2024-03-12,Player 41,17.874656472604073
2024-03-12,Player 45,12.52469771366695
2024-03-12,Player 46,20.705634725985675
2024-03-12,Player 47,28.19462665359189
2024-03-12,Player 60,27.000038830010524
2024-03-12,Player 8,11.501080068812744
2024-03-13,Player 12,21.503072972026203
2024-03-13,Player 14,17.798749161743906
2024-03-13,Player 19,23.732177473423587
2024-03-13,Player 20,12.477895304932138
2024-03-13,Player 23,11.378129544075481
2024-03-13,Player 32,11.108289795238926
2024-03-13,Player 51,18.001202805359114
2024-03-13,Player 56,32.75143865747657
2024-03-14,Player 11,31.149489211710264
2024-03-14,Player 12,33.540221400313875
2024-03-14,Player 13,20.74087936352601
2024-03-14,Player 2,31.01524268623219
2024-03-14,Player 33,22.514800661581685
2024-03-14,Player 36,12.245461837214808
2024-03-14,Player 39,17.10322231593195
2024-03-14,Player 46,18.48953780990475
2024-03-14,Player 47,33.6112990603458
2024-03-14,Player 51,19.338139476057172
2024-03-14,Player 6,14.227460611319412
2024-03-15,Player 11,19.606063146716664
2024-03-15,Player 14,29.406822306822438
2024-03-15,Player 19,21.40808263128138
2024-03-15,Player 33,19.432122719816515
2024-03-15,Player 34,15.851754826711016
2024-03-15,Player 41,20.353917189764346
2024-03-15,Player 43,18.89571527233516
2024-03-15,Player 57,24.864449376998813
